Local Multiplayer,NP,,Genre,Yerel Çok Oyunculu
Localization,N,,Credits,Yerelleştirme
Location,N,,Labels,Konum
Lock,V/T/Imp,To lock sth,Actions,Kilitle
Locked,ADJ,"A ""locked"" door",Labels,Kilitli
Locking,V/PrCon/Act,Sb is locking sth,Actions,Kilitliyor
Locking,N,"Act of locking sth, IM etc.",Labels,Kilitleme
Lock-On Aim,NP,,Labels,Hedef Kilitlenmesi
Lock-On Strength,NP,,Labels,Kilitlenme Kuvveti
Lockpick,V/I/Imp,To open a lock,Actions,Kilidi Aç
Lockpick,N,An item for lockpicking,Labels,Maymuncuk
Lockpicking,N,"Act of lockpicking, IM etc.",Labels,Kilit Açma
Log,N,Journal,Labels,Günlük
Log,N,Logged history,Labels,Kayıt
Log,N,Tree log,Labels,Kütük
Log Out,V/I/Imp,To log out,Actions,Çıkış Yap
Login,V/I/Imp,To login,Actions,Giriş Yap
Logs,N/Pl,Journals,Labels,Günlükler
Logs,N/Pl,Logged history,Labels,Kayıtlar
Logs,N/Pl,Tree logs,Labels,Kütükler
Lone Wolf,NP,,Labels,Yalnız Kurt
Longbow,N,,Labels,Uzun Yay
Look,V/I/Imp,To look ,Actions,Bak
Look Sensitivity,NP,,Labels,Bakış Hassasiyeti
Look Sensitivity X,NP,,Labels,Bakış Hassasiyeti X
Look Sensitivity Y,NP,,Labels,Bakış Hassasiyeti Y
Looking,V/PrCon/Act,Sb is looking,Actions,Bakıyor
Looking,N,"Act of looking, IM etc.",Labels,Bakma
Loom,N,,Labels,Dokuma Tezgâhı
Loot,V/T/Imp,"To plunder, take a loot ",Actions,Yağmala
Loot,N,Loot from a place or body etc.,Labels,Yağma
Looted,V/Past/Pass,Sth was looted by sb,Status,Yağmalandı
Looting,N,"Act of looting, in menus etc.",Labels,Yağmalama
Looting,V/PrCon/Act,Sb is looting,Actions,Yağmalıyor
Lord,N,,Labels,Lort
Lose,N,,Labels,Yenilgi
Loser,ADJ,,Grades,Ezik
Loses,N/Pl,,Labels,Yenilgiler
Low,ADJ,Graphics etc.,Grades,Düşük
Luck,N,Chance,Labels,Şans
Lucky Charm,NP,Character's stat,Labels,Şanslılık
Machete,N,,Labels,Pala
Machine Gun,NP,,Labels,Makineli Tüfek
Machine Guns,NP/Pl,,Labels,Makineli Tüfekler
Mad,ADJ,"A ""mad"" sth or sb",Labels,Çıldırmış
Madden,V/T/Imp,To madden sb,Actions,Çıldırt
Maddening,V/PrCon/Act,Sb is maddening sb,Actions,Çıldırtıyor
Maddening,N,"Act of maddening, IM etc.",Labels,Çıldırtma
Madness,N,,Labels,Çılgınlık
Mage,N,,Labels,Sihirbaz
Magic,N,,Labels,Sihir
Magic Armour,NP,,Labels,Sihir Zırhı
Magic Attack,NP,,Labels,Büyü Saldırısı
Magic Damage,NP,,Labels,Sihir Hasarı
Magic Defence,NP,,Labels,Büyü Savunması
Magic Penetration,NP,,Labels,Sihir Nüfuzu
Magic Resistance,NP,,Labels,Sihir Direnci
Magical,ADJ,,Labels,Büyüleyici
Mail,N,e-mail etc.,Labels,Posta
Mail,N,Armor,Labels,Zincir Zırh
Mail Armour,NP,,Labels,Zincir Zırh
Main Hand,NP,,Labels,Güçlü Kol
Main Menu,NP,,Labels,Ana Menü
Main Quest,NP,,Labels,Ana Görev
Main Quests,NP,,Labels,Ana Görevler
Male,N,,Labels,Erkek
Man,N,,Labels,Adam
Mana,N,Used only in context of spells,Labels,Büyü Kapasitesi
Mana Potion,NP,Used only in context of spells,Labels,Büyü Kapasitesi İksiri
Manage Profile,VP/Imp,,Actions,Profili Yönet
Manuscript,N,,Credits,Taslak
Map,N,,Labels,Harita
Marketing,N,,Credits,Pazarlama
Marksman,N,,Labels,Nişancı
Mask,N,,Labels,Maske
Masks,N/Pl,,Labels,Maskeler
Master Volume,NP,,Labels,Ana Ses
Mastery,N,,Labels,Ustalık
Match,N,"A match, encounter",Labels,Karşılaşma
Matchmake,V/I/Imp,"To search a mach, encounter",Actions,Karşılaşma Ara
Match History,NP,"Encounter, match history",Labels,Karşılaşma Geçmişi
Material,N,,Labels,Malzeme
Max,N/Abbr.,Difficulty or graphics etc.,Grades,Azami
Maximum,N,Difficulty or graphics etc.,Grades,Azami
Med Kit,NP,,Labels,Sağlık Ekipmanı
Medal,N,,Labels,Madalya
Medallion,N,,Labels,Madalyon
Medals,N/Pl,,Labels,Madalyalar
Medium,N,For grading ,Grades,Orta
Melee,N,You can use for action,Labels,Yakın Dövüş
Melee Weapon,NP,,Labels,Yakın Dövüş Silahı
Memory,N,,Labels,Hafıza
Menu,N,,Labels,Menü
Menu Sound,NP,,Labels,Menü Sesi
Menu Sounds,NP,,Labels,Menü Sesleri
Menus,N/Pl,,Labels,Menüler
Metal,N,,Labels,Metal
Microphone,N,,Labels,Mikrofon
Microphone Volume,NP,,Labels,Mikrofon Sesi
Milestone,N,,Labels,Dönüm Noktası
Milestones,N/Pl,,Labels,Dönüm Noktaları
Min,N,For grading graphics,Grades,Asgari
Mind,N,Character's stat,Labels,Zihin
Minimap,N,,Labels,Küçük Harita
Minimap Scale,NP,,Labels,Küçük Harita Boyutu
Minimum,N,For grading in menus,Grades,Asgari
Mirror,N,,Labels,Ayna
Misc,ADJ/Abbr,Item category,Labels,Çeşitli
Miscellaneous,ADJ,Item category,Labels,Çeşitli Eşyalar
Miss,N,A missed hit,Status,Iska
Missed,V/Past/Pass,Sb was missed by sb,Status,Iskalandı
Missed,V/Past/Act,Sb missed a hit,Status,Iskaladı
Missing,ADJ,Lost ,Labels,Kayıp
Missing,ADJ,Lacking,Status,Eksik
Mission,N,,Labels,Görev
Mission Objective,NP,,Labels,Görev Hedefi
Mission Objectives,NP,,Labels,Görev Hedefleri
Missions,N/Pl,,Labels,Görevler
Mix,V/T/Imp,To mix sth ,Actions,Karıştır
Mix Mode,NP,,Labels,Karışık Mod
Mixed,ADJ,In menus etc.,Grades,Karışık
Mod,N,,Labels,Mod
Mode,N,,Labels,Mod
Model Detail,NP,,Labels,Model Detayı
Model Quality,NP,,Labels,Model Kalitesi
Models,N/Pl,,Labels,Modeller
Mods,N/Pl,,Labels,Modlar
Molotov Cocktail,NP,,Labels,Molotof Kokteyli
Monk,N,,Labels,Keşiş
Monster,N,Unusual mythical beast,Labels,Canavar
Monsters,N/Pl,Unusual mythical beasts,Labels,Canavarlar
More,ADJ,,Labels,Daha Fazla
More Information,Expression,,Labels,Daha Fazla Bilgi
Motion Blur,NP,,Labels,Hareket Bulanıklığı
Motion Blur Quality,NP,,Labels,Hareket Bulanıklığı Kalitesi
Motorcycle,N,,Labels,Motosiklet
Mount,N,A mount,Labels,Binek
Mount,V/I/Imp,To mount ,Actions,Bin
Mounted,V/Past/Pass,A mount was mounted by sb,Status,Binildi
Mounting,N,"Act of mounting, In menus etc.",Labels,Binme
Mounts,N/Pl,,Labels,Binekler
Mouse,N,,Labels,Fare
Mouse Sensitivity,NP,,Labels,Fare Hassasiyeti
Mouse Speed,NP,,Labels,Fare Hızı
Mouse X-Axis,NP,,Labels,Fare X-Ekseni
Mouse Y-Axis,NP,,Labels,Fare Y-Ekseni
Mouth,N,,Labels,Ağız
Move,V/I/Imp,To move a character etc.,Actions,Hareket Et
Move,V/T/Imp,To move sth from somewhere,Actions,Taşı
Move Backward,VP/I/Imp,To move backward,Actions,Geri Git
Moving Backward,NP,"Act of moving backward, IM",Labels,Geri Gitme
Move Forward,VP/I/Imp,To move forward,Actions,İleri Git
Moving Forward,NP,"Act of moving forward, IM",Labels,İleri Gitme
Movement,N,In menus etc.,Labels,Hareket
MSAA,Acr.,,Labels,MSAA
Multiplayer,ADJ P,,Labels,Çok Oyunculu
Multiplier,ADJ,,Labels,Çarpan
Music,N,,Labels,Müzik
Music,N,,Credits,Müzik
Music Director,NP,,Credits,Müzik Yönetmeni
Music Player,NP,,Labels,Müzik Oynatıcısı
Music Volume,NP,,Labels,Müzik Sesi
Musician,N,,Labels,Müzisyen
Mute,V/T/Imp,"To mute voice, sound etc.",Actions,Sustur
Mute,ADJ,"A ""mute"" person",Labels,Dilsiz
Mute Voice Chat,VP/I/Imp,,Actions,Sesli Sohbeti Sustur
Mute Volume,VP/I/Imp,,Actions,Sesi Sustur
Muted,V/Past/Pass,Sth muted by sb,Status,Susturuldu
Muting,N,"Act of muting, in menus etc.",Labels,Susturma
Muting,V/PrCon/Act,Sb is muting,Actions,Susturuyor
Mutton,N,,Labels,Koyun Eti
My Games,NP,,Labels,Oyunlarım
Mystic,ADJ,Weapon grade etc.,Grades,Mistik
Name,N,,Labels,İsim
Names,N/Pl,,Labels,İsimler
Neck,N,,Labels,Boyun
Necromancer,ADJ,,Labels,Ölü Çağıran
Necromancy,N,,Labels,Ölü Çağırma
Network,N,,Labels,Ağ
Network Options,NP,,Labels,Ağ Seçenekleri
Network Settings,NP,,Labels,Ağ Ayarları
Neutral,ADJ,Non aligned,Labels,Tarafsız
Neutral,ADJ,"In menus, a setting is set to",Grades,Nötr
New Character,NP,,Labels,Yeni Karakter
New Game,NP,,Labels,Yeni Oyun
New Game+,NP,,Labels,Yeni Oyun+
New Journey,NP,,Labels,Yeni Yolculuk
New Racer,NP,,Labels,Yeni Yarışçı
Next,Prep.,To go beyond,Actions,İleri
Next Player,NP,,Actions,Sonraki Oyuncu
Next Track,NP,"To skip next track, music",Actions,Sonraki Parça
Next Weapon,NP,To skip next weapon,Actions,Sonraki Silah
Ninja,N,,Labels,Ninja
No,Interjection,,Actions,Hayır
Noble,ADJ,,Labels,Soylu
Nobody,Pronoun,,Grades,Hiç Kimse
None,Pronoun,,Grades,Hiçbiri
Normal,ADJ,,Grades,Normal
Nose,N,,Labels,Burun
Notification,N,,Labels,Bildirim
Notifications,N/Pl,,Labels,Bildirimler
Novice,ADJ,"Difficulty, ın menus etc.",Grades,Acemi
Oak,N,,Labels,Meşe Ağacı
Objective,N,"Goal, not quest",Labels,Hedef
Objectives,N/Pl,"Goals, not quests",Labels,Hedefler
Off,ADJ,,Status,Kapalı
Off Hand,NP,,Labels,Zayıf Kol
Offline,ADJ,,Status,Çevrim Dışı
Ok,Interjection,,Actions,Tamam
On,Prep.,,Status,Açık
One Handed Axe,NP,,Labels,Tek Elli Balta
One Handed Mace,NP,,Labels,Tek Elli Topuz
One Handed Sword,NP,,Labels,Tek Elli Kılıç
Online,ADJ,,Status,Çevrim İçi
Online,ADJ,,Genre,Çevrim İçi
Online Multiplayer,NP,,Genre,Çevrim İçi Çok Oyunculu
Online Game,NP,,Genre,Çevrim İçi Oyun
Online Multiplayer,NP,,Labels,Çevrim İçi Çok Oyunculu
Online Settings,NP,,Labels,Çevrim İçi Ayarlar
Open,V/T/Imp,To open,Actions,Aç
Open,ADJ,"An open thing, item etc.",Status,Açık
Open World,NP,,Genre,Açık Dünya
Open World,NP,,Labels,Açık Dünya
Opened,V/Past/Pass,Sth opened by sb,Status,Açıldı
Option,N,,Labels,Seçenek
Optional,ADJ,,Labels,İsteğe Bağlı
Options,N/Pl,,Labels,Seçenekler
Origin,N,,Labels,Köken
Outlaw,N,,Labels,Kanun Kaçağı
Overall Graphics Quality,NP,,Labels,Genel Grafik Kalitesi
Overall Quality,NP,,Labels,Genel Kalite
Overall Volume,NP,,Labels,Genel Ses
Overview,N,,Labels,Genel Bakış
Page,N,,Labels,Sayfa
Painkiller,N,,Labels,Ağrı Kesici
Panning Speed,NP,,Labels,Kamera Kaydırma Hızı
Paper,N,,Labels,Kâğıt
Particle Effects Quality,NP,,Labels,Partikül Efekt Kalitesi
Party,N,,Labels,Parti
Pass Time,VP/I/Imp,,Labels,Zaman Geçir
Passive,ADJ,If it is a setting that disabled,Status,Devre Dışı
Passive,ADJ,"Spells, skills etc.",Labels,Pasif
Passive Skills,NP,,Labels,Pasif Yetenekler
Passive Spells,NP,,Labels,Pasif Büyüler
Password,N,,Labels,Parola
Patch,N,,Labels,Yama
Patch,V/T/Imp,,Actions,Güncelle
Patch Notes,NP,,Labels,Yama Notları
Path,N,,Labels,Yol
Pause,V/T/Imp,To pause,Actions,Durdur
Paused,V/Past/Pass,Sth or sb paused by sb,Status,Durduruldu
Pearl,N,,Labels,İnci
Peek,V/I/Imp,To peek,Actions,Bak
Peek Left,VP/I/Imp,To peek left,Actions,Sola Bak
Peek Right,VP/I/Imp,To peek right,Actions,Sağa Bak
Persuade,V/T/Imp,To persuade,Actions,İkna Et
Persuasion,N,"Act of persuasion, In menus",Labels,İkna Etme
Pet,N,To pet an animal etc.,Actions,Sev
Pet,N,A pet,Labels,Evcil Hayvan
Pets,N/Pl,,Labels,Evcil Hayvanlar
Physical,ADJ,,Labels,Fiziksel
Physical Attack,NP,,Labels,Fiziksel Saldırı
Physical Damage,NP,,Labels,Fiziksel Hasar
Physical Defense,NP,,Labels,Fiziksel Savunma
Pick Up,V/T/Imp,To pick up from ground,Actions,Yerden Al
Pickaxe,N,,Labels,Kazma
Pickaxes,N/Pl,,Labels,Kazmalar
Pie,N,,Labels,Turta
Pirate,N,,Labels,Korsan
Pirates,N/Pl,,Labels,Korsanlar
Pistol,N,,Labels,Tabanca
Pistols,N/Pl,,Labels,Tabancalar
Place,V/T/Imp,To place sth,Actions,Yerleştir
Placed,V/Past/Pass,Sth was placed by sb,Status,Yerleştirildi
Placing,V/PrCon/Pass,Sb is placing,Actions,Yerleştiriliyor
Placing,N,"Act of placing, in menus etc.",Labels,Yerleştirme
Planet,N,,Labels,Gezegen
Planets,N/Pl,,Labels,Gezegenler
Plank,N,Wooden planks,Labels,Kalas
Planks,N/Pl,Wooden planks,Labels,Kalaslar
Platformer,N,,Genre,Platform Oyunu
Platformer Game,NP,,Genre,Platform Oyunu
Platinum,N,,Labels,Platin
Platinum Ingot,NP,,Labels,Platin Külçe
Platinum Ore,NP,,Labels,Platin Cevheri
Play,V/I/Imp,"To play, game",Actions,Oyna
Play,V/T/Imp,"To play, soundtrack etc.",Actions,Oynat
Play Again,VP/I/Imp,To play again game,Actions,Tekrar Oyna
Play Ambient Sounds,VP/Imp,,Actions,Ortam Seslerini Oynat
Play Online,VP/Imp,To play online,Actions,Çevrim İçi Oyna
Play Time,NP,,Labels,Oynanış Süresi
Player,N,,Labels,Oyuncu
Player List,NP,,Labels,Oyuncu Listesi
Player Movement,NP,Controls etc. In menus,Labels,Oyuncu Hareketleri
Player Movements,NP/Pl,Controls etc. In menus,Labels,Oyuncu Hareketleri
Please,Expression,,Labels,Lütfen
Please Wait,S/Expression,,Sentences,Lütfen Bekleyin
Poison,N,To poison sb or sth,Actions,Zehirle
Poison,N,A poison,Labels,Zehir
Poison Arrow,NP,,Labels,Zehirli Ok
Poison Attack,NP,,Labels,Zehir Saldırısı
Poison Damage,NP,,Labels,Zehir Hasarı
Poison Resistance,NP,,Labels,Zehir Direnci
Poisoned,V/Past/Pass,Sb or sth was poisoned by sb,Status,Zehirlendi
Poisoning,V/PrCon/Act,Sb is poisoning,Actions,Zehirliyor
Poisoning,N,"Act of poisoning, In menus etc.",Labels,Zehirleme
Poisoning,ADJ,"A ""poisoning"" thing",Labels,Zehirli
Position,N,,Labels,Konum
Post Processing,NP,,Labels,Son İşleme
Pot,N,Potion,Labels,İksir
Potato,N,,Labels,Patates
Potion,N,,Labels,İksir
Pouch,N,Pouch for putting sth in,Labels,Kese
Powder,N,,Labels,Barut
Power,N,,Labels,Güç
Power UP,VP/Past/Pass,Sth or sb was powered up,Status,Güçlendi
Premium,ADJ,,Labels,Ayrıcalıklı
Preset,N,A preset setting,Labels,Ön Ayar
Press Any Button,S,,Sentences,Herhangi Bir Düğmeye Bas
Press Any Key,S,,Sentences,Herhangi Bir Tuşa Bas
Press Any Key To Continue,S,,Sentences,Devam Etmek İçin Herhangi Bir Tuşa Bas
Press Enter To Skip,S,,Sentences,Geçmek İçin Giriş Tuşuna Bas
Previous,ADJ,,Actions,Önceki
Previous Player,NP,,Actions,Önceki Oyuncu
Previous Track,NP,,Actions,Önceki Parça
Previous Weapon,NP,,Actions,Önceki Silah
Price,N,Price of items etc.,Labels,Fiyat
Priest,N,,Labels,Ruhban
Primary Weapon,NP,,Labels,Birincil Silah
Prince,N,,Labels,Prens
Princess,N,,Labels,Prenses
Prisoner,N,,Labels,Mahkûm
Privacy,N,,Labels,Gizlilik
Privacy Notice,NP,,Labels,Gizlilik Bildirisi
Private,ADJ,,Grades,Özel
Pro,ADJ/Abbr.,Difficulty,Grades,Profesyonel
Producer,N,,Credits,Yapımcı
Production,N,,Credits,Yapım
Profile,N,,Labels,Profil
Profiles,N/Pl,,Labels,Profiller
Program Manager,NP,,Credits,Program Yöneticisi
Programmer,N,,Credits,Programcı
Programmers,N/Pl,,Credits,Programcılar
Project Manager,NP,,Credits,Proje Yöneticisi
Prone,V/I/Imp,To prone on ground,Actions,Yere Yat
Publisher,N,,Credits,Yayıncı
Publishing,N,,Credits,Yayınlama
Purchase,V/T/Imp,To purchase sth,Actions,Satın Al
Purchased,V/Past/Pass,Sth was purchased by sb,Status,Satın Alındı
Push to Talk,VP/Imp,,Labels,Bas Konuş
Puzzle,N,,Genre,Bulmaca
Puzzle Game,NP,,Genre,Bulmaca Oyunu
PVP,Acr.,,Labels,Oyunculara Karşı
QA,Acr.,,Credits,Kalite Kontrolü
Quality,ADJ,,Grades,Kaliteli
Quality,N,,Labels,Kalite
Quality Assurance,NP,,Credits,Kalite Kontrolü
Quality Preset,NP,,Labels,Kalite Ön Ayarı
Quartz,N,,Labels,Kuvars
Queen,N,,Labels,Kraliçe
Quest,N,,Labels,Görev
Quests,N/Pl,,Labels,Görevler
Quick Save,VP/Imp,To save quick,Actions,Hızlı Kaydet
Quick Save,NP,A quick save,Labels,Hızlı Kayıt
Quick Saves,NP/Pl,,Labels,Hızlı Kayıtlar
Quick Saving,NP,"Act of saving quickly, IM etc.",Labels,Hızlı Kaydetme
Quick Throw,VP/Imp,To throw sth quickly,Actions,Hızlıca Fırlat
Quick Throwing,NP,Act of throwing quickly sth,Labels,Hızlıca Fırlatma
Quit,V/I/Imp,"To leave, quit",Actions,Çık
Quit Game,VP/I/Imp,,Actions,Oyundan Çık
Rabbit's Foot,NP,,Labels,Tavşan Ayağı
Race,V/I/Imp,To race,Actions,Yarış
Race,N,A race,Labels,Yarış
Race,N,,Labels,Irk
Racing,N,,Labels,Yarış
Racing,V/PrCon/Act,Sb is racing ,Actions,Yarışıyor
Racing Game,NP,,Genre,Yarış Oyunu
Radar,N,,Labels,Radar
Radio Volume,NP,,Labels,Radyo Sesi
Rage,N,,Labels,Öfke
Raged,V/Past/Act,Sb raged,Status,Öfkelendi
Raging,V/PrCon/Act,Sb is raging,Actions,Öfkeleniyor
Raging,N,"Act of raging, IM etc.",Labels,Öfkelenme
Rail,N,Train tracks,Labels,Ray
Rails,N/Pl,Train tracks,Labels,Raylar
Ran,V/Past/Act,Sb ran with legs,Status,Koştu
Ran,V/Past/Act,"Sb escaped, avoided",Status,Kaçtı
Random,ADJ,,Grades,Rastgele
Randomize,V/T/Imp,To randomize,Actions,Rastgele Seç
Range,N,,Labels,Menzil
Ranged,ADJ,,Labels,Menzilli
Ranger,N,,Labels,Korucu
Rank,N,,Labels,Sıralama
Ranked,ADJ,,Labels,Dereceli
Raw,ADJ,,Labels,Çiğ
Raw Food,NP,,Labels,Çiğ Yemek
Ray Tracing,NP,,Labels,Işın İzleme
Ray Tracing Quality,NP,,Labels,Işın İzleme Kalitesi
Read,V/T/Imp,To read,Actions,Oku
Read More,VP/I/Imp,To read more,Actions,Devamını Oku
Real Time Strategy,NP,,Genre,Gerçek Zamanlı Strateji
Reaper,N,A tool,Labels,Orak
Reaper,N,"Death, grim reaper",Labels,Azrail
Recentre Camera,VP/Imp,,Actions,Kamerayı Merkeze Al
Recommend,V/T/Imp,To recommend sth,Actions,Öner
Recommended,ADJ,Sth is recommended,Labels,Önerilen
Recommending,V/PrCon/Pass,Sth is recommending by sb,Actions,Öneriliyor
Reconnect,V/I/Imp,To reconnect,Actions,Yeniden Bağlan
Reconnected,V/Past/Pass,Sb reconnected,Status,Yeniden Bağlandı
Reconnecting,N,"Act of reconnecting, IM etc.",Labels,Yeniden Bağlanma
Reconnecting,V/PrCon/Pass,Sb is reconnecting,Actions,Yeniden Bağlanılıyor
Refill,V/T/Imp,To refill,Actions,Doldur
Reflect,V/T/Imp,To reflect a spell etc.,Actions,Yansıt
Reflected,V/Past/Pass,Sth was reflected by sb,Status,Yansıtıldı
Reflecting,V/PrCon/Pass,Sb reflecting sth,Actions,Yansıtılıyor
Reflecting,N,"Act of reflecting sth, IM etc.",Labels,Yansıtma
Reflection,N,,Labels,Yansıma
Reflection Quality,NP,,Labels,Yansıma Kalitesi
Reflections,N/Pl,,Labels,Yansımalar
Register,V/I/Imp,To register,Actions,Kaydol
Reload,V/T/Imp,"To reload a page, program etc.",Actions,Yeniden Yükle
Reload,V/T/Imp,To reload a non firearm,Actions,Tekrar Doldur
Reload,V/I/Imp,To reload a firearm,Actions,Şarjör Değiştir
Reloaded,V/Past/Pass,A firearm was reloaded by sb,Status,Şarjör Değiştirildi
Reloaded,V/Past/Pass,Non firearm was reloaded by sb,Status,Tekrar Dolduruldu
Reloading,V/PrCon/Pass,"A page, program etc reloading",Actions,Yeniden Yükleniyor
Reloading,V/PrCon/Pass,Sb reloading a firearm,Actions,Şarjör Değiştiriliyor
Reloading,N,Act of reloading a firearm,Labels,Şarjör Değiştirme
Reloading,V/PrCon/Pass,Sb reloading a non firearm,Actions,Tekrar Dolduruluyor
Reloading,N,Act of reloading a non firearm,Labels,Tekrar Doldurma
Remember Me,VP/Imp,,Labels,Beni Hatırla
Remove,V/T/Imp,To delete not relocate,Actions,Kaldır
Render Quality,NP,,Labels,İşleme Kalitesi
Render Scale,NP,,Labels,İşleme Ölçeği
Repel,V/T/Imp,To repel an enemy etc.,Actions,Püskürt
Repelled,V/Past/Pass,Sb was repelled by sb,Status,Püskürtüldü
Repelling,N,"Act of repelling, IM etc.",Labels,Püskürtme
Repelling,V/PrCon/Act,Sb is repelling sb or sth,Actions,Püskürtülüyor
Replace,V/T/Imp,To change not relocate,Actions,Değiştir
Replaced,V/Past/Pass,Sth was changed by sb,Status,Değiştirildi
Replay,V/I/Imp,To play again a game etc.,Actions,Tekrar Oyna
Replay,V/T/Imp,"To play again a song, video etc.",Actions,Tekrar Oynat
Replays,N/Pl,Video replays etc.,Labels,Tekrarlar
Report,V/T/Imp,"To report a bug, player etc.",Actions,Bildir
Report Player,VP/Imp,,Actions,Oyuncuyu Bildir
Reported,V/Past/Pass,Sb or sth was reported by sb,Status,Bildirildi
Reporting,N,"Act of reporting, IM etc.",Labels,Bildirme
Requirement,N,,Labels,Gereksinim
Requirements,N/Pl,,Labels,Gereksinimler
Reset to Default,VP/Imp,,Actions,Varsayılana Döndür
Reset to Default Settings,VP/Imp,,Actions,Varsayılan Ayarlara Döndür
Resistance,N,Magic resistance etc.,Labels,Direnç
Resistances,N/Pl,Magic resistance etc.,Labels,Dirençler
Resolution,N,Screen resolution,Labels,Çözünürlük
Resolution Scale,NP,Screen resolution scale,Labels,Çözünürlük Ölçeği
Resolutions,N/Pl,Screen resolutions,Labels,Çözünürlükler
Resource,N,,Labels,Kaynak
Resources,N/Pl,,Labels,Kaynaklar
Respawn,V/I/Imp,To respawn again,Actions,Yeniden Canlan
Respawned,V/Past/Act,Sb respawned,Status,Yeniden Canlandı
Respawning,V/PrCon/Act,Sb respawning,Actions,Yeniden Canlanıyor
Rest,V/I/Imp,"To rest, recover",Actions,Dinlen
Restart,V/T/Imp,"To restart a program, game etc.",Actions,Yeniden Başlat
Rested,V/Past/Act,Sb rested,Status,Dinlendi
Resting,V/PrCon/Act,Sb is resting,Actions,Dinleniyor
Resting,N,"Act of resting, IM etc.",Labels,Dinlenme
Restore Defaults,VP/Imp,,Actions,Varsayılanlara Döndür
Resume,V/I/Imp,"To resume a program, game etc.",Actions,Devam Et
Resume Game,VP/Imp,,Actions,Oyuna Devam Et
Retro,ADJ,,Genre,Nostaljik
Retro Game,NP,,Genre,Nostaljik Oyun
Return,V/I/Imp,To go back,Actions,Geri Dön
Return,V/T/Imp,To change back a setting etc.,Actions,Geri Al
Return to Desktop,VP/Imp,,Actions,Masaüstüne Geri Dön
Return to Main Menu,VP/Imp,,Actions,Ana Menüye Geri Dön
Reusable,ADJ,Reusable items etc.,Labels,Tekrar Kullanılabilir
Reverse,VP/Imp,To reverse a change etc.,Actions,Geri Al
Reverse,N,Reverse gear in cars,Labels,Geri Vites
Reverse,VP/Imp,To go back,Actions,Geriye Git
Revive,V/T/Imp,To revive sb,Actions,Dirilt
Revived,V/Past/Pass,Sb was revived by sb,Status,Diriltildi
Reviving,V/PrCon/Act,Sb is reviving sb,Actions,Diriltiyor
Reviving,N,"Act of reviving, IM etc.",Labels,Diriltme
Reward,N,Quest rewards etc.,Labels,Ödül
Rewards,N/Pl,Quest rewards etc.,Labels,Ödüller
Rifle,N,,Labels,Tüfek
Rifles,N/Pl,,Labels,Tüfekler
Right,N,,Labels,Sağ
Right Hand,NP,,Labels,Sağ El
Ring,N,,Labels,Yüzük
Rings,N/Pl,,Labels,Yüzükler
Robe,N,,Labels,Elbise
Robot,N,,Labels,Robot
Robust,ADJ,A robust item etc.,Labels,Sağlam
Robustness,N,"Robustness of item, character",Labels,Sağlamlık
Rocket,N,,Labels,Roket
Rocket Launcher,NP,,Labels,Roketatar
Rockets,N/Pl,,Labels,Roketler
Rod,N,"Stick, rod",Labels,Çubuk
Rogue,ADJ,Character's class,Labels,Hilekâr
Role Playing Game,NP,,Genre,Rol Yapma Oyunu
Roll,V/I/Imp,To roll with character etc.,Actions,Yuvarlan
Roll,V/I/Imp,To roll the dice,Actions,Zar At
Roll Left,VP/Imp,To roll left,Actions,Sola Yuvarlan
Roll Right,VP/Imp,To roll right,Actions,Sağa Yuvarlan
Rot,V/T/Imp,To rot sth or sb,Actions,Çürüt
Rotate,V/T/Imp,To rotate sth,Actions,Döndür
Rotate Minimap,VP/Imp,,Actions,Küçük Haritayı Döndür
Rotted,V/Past/Pass,Sb or sth was rotted by sb,Status,Çürütüldü
Rotten,ADJ,A rotten sth,Labels,Çürümüş
Rotten Flesh,NP,,Labels,Çürük Et
Rotting,V/PrCon/Act,Sb is rotting sth or sb,Actions,Çürütüyor
Round,N,In fighting sports etc.,Labels,Raunt
Round,N,A round in fps game etc.,Labels,El
Royal,ADJ,,Labels,Asil
RPG,Acr.,Role playing game,Genre,RYO
RPG,N/Acr.,A weapon,Labels,Roketatar
Run,V/I/Imp,To run with legs,Actions,Koş
Run,V/I/Imp,"To run, avoid, flee sth",Actions,Kaç
Run,V/T/Imp,"To run a program, game etc.",Actions,Çalıştır
Run Away,V/I/Imp,"To run away, distance",Actions,Uzaklaş
Running,V/PrCon/Act,Sb is running with legs,Actions,Koşuyor
Running,V/PrCon/Act,"Sb is running, fleeing",Actions,Kaçıyor
Running Away,V/PrCon/Act,"Sb is running away, distance",Actions,Uzaklaşıyor
Rusty,ADJ,,Labels,Paslı
Saddle,N,,Labels,Eyer
Sage,N,,Labels,Alim
Salmon,N,,Labels,Somon
Save,V/T/Imp,To save sb or sth from sb,Actions,Kurtar
Save,V/T/Imp,To save game etc.,Actions,Kaydet
Save & Quit,VP/Imp,,Actions,Kaydet ve Çık
Save and Quit,VP/Imp,,Actions,Kaydet ve Çık
Save Data,NP,A save data,Labels,Kayıtlı Veri
Save Data,VP/Imp,To save data,Actions,Veriyi Kaydet
Save Game,NP,Saved games,Labels,Kayıtlı Oyunlar
Save Game,VP/Imp,To save game,Actions,Oyunu Kaydet
Save Point,NP,,Labels,Kayıt Noktası
Saved,V/Past/Pass,Game was saved by sb,Status,Kaydedildi
